Show/Hide,Cpd,Label,Name,Formula,Score,Mass,Avg Mass,Std Dev,Reference mass,Mass (MFG),Relative Mass Difference (MFG),Mass Difference (MFG),Base Peak,Precursor,Ion Polarity,Max Z,Min Z,Start,RT,End,Reference Retention Time,RT Diff,Height,Width,Area,Volume,Vol %,Ions,Z Count,Saturated,ID Source,ID Techniques Applied,Score (MFG),Score (DB),Hit Count,FV,Score (Lib),Relative Reference Mass difference,Reference Mass difference,Group,Cpds/Group,File,Notes,Algorithm,Flags (Tgt),Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt),PCombinedIDResults1_ID,ExternalKey,ID,m/z,Height,RT,RT Diff,SNR,FV,CE,Coelution Score,Flags(FIs),Confirm. Flag,Compound Name
TRUE,389,Cpd 389: 8.920,,,,1666.7973,1668.1493,0.0032,,,,,1667.8028,1667.8028,Positive,1,1,8.872,8.92,8.988,,,546,0.044,,8281,0.01,8,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,390,Cpd 390: 8.921,,,,71.0748,71.1413,,,,,,72.082,72.082,Positive,1,1,8.855,8.921,9.005,,,7893,0.054,,24305,0.02,2,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,391,Cpd 391: 8.921,,,,683.2924,683.6042,0.0008,,,,,684.2998,684.2998,Positive,1,1,8.889,8.921,8.988,,,1113,0.053,,6103,0.01,3,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,392,Cpd 392: 8.921,,,,128.0886,128.1483,,,,,,129.0959,129.0959,Positive,1,1,8.872,8.921,9.021,,,102765,0.046,,321549,0.3,3,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,393,Cpd 393: 8.921,,,,898.375,899.1727,,,,,,899.3823,899.3823,Positive,1,1,8.872,8.921,8.972,,,643,0.048,,3468,0,3,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,394,Cpd 394: 8.921,,,,2488.208,2489.7743,0.0072,,,,,1245.6129,1245.1115,Positive,2,2,8.872,8.921,9.005,,,33797,0.033,,267580,0.25,12,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,395,Cpd 395: 8.921,,,,485.1854,485.5525,,,,,,486.1927,486.1927,Positive,1,1,8.889,8.921,8.988,,,2644,0.048,,11140,0.01,3,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,396,Cpd 396: 8.922,,,,2543.1451,2544.178,,,,,,1272.5798,1272.5798,Positive,2,2,8.889,8.922,8.972,,,7515,0.038,,51182,0.05,5,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,397,Cpd 397: 8.922,,,,287.1984,287.325,,,,,,288.2057,288.2057,Positive,1,1,8.855,8.922,9.021,,,2298,0.056,,9227,0.01,2,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,398,Cpd 398: 8.923,,,,811.3873,812.0305,,,,,,406.7009,406.7009,Positive,2,2,8.872,8.923,9.021,,,6441,0.054,,35801,0.03,4,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,399,Cpd 399: 8.923,,,,174.1132,174.2384,,,,,,175.1205,175.1205,Positive,1,1,8.872,8.923,9.005,,,3316,0.052,,10635,0.01,2,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.7,,,,,,,,,,,,,,,,,,,
TRUE,400,Cpd 400: 8.924,,,,1666.258,1667.1528,0.0051,,,,,834.1352,834.1352,Positive,2,2,8.889,8.924,8.955,,,2371,0.035,,38654,0.04,8,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,401,Cpd 401: 8.924,,,,655.3163,655.7726,0.0065,,,,,328.6671,328.6671,Positive,2,1,8.872,8.924,9.005,,,4883,0.054,,47826,0.04,6,2,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.8,,,,,,,,,,,,,,,,,,,
TRUE,402,Cpd 402: 8.924,,,,856.3688,856.3789,0.0023,,,,,857.376,857.376,Positive,1,1,8.872,8.924,8.972,,,9870,0.049,,41071,0.04,4,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,403,Cpd 403: 8.924,,,,558.2937,558.6507,,,,,,559.301,559.301,Positive,1,1,8.855,8.924,9.154,,,38254,0.069,,175141,0.16,4,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,404,Cpd 404: 8.924,,,,1401.317,1401.6639,,,,,,1402.3243,1402.3243,Positive,1,1,8.889,8.924,8.972,,,2239,0.037,,7487,0.01,3,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,405,Cpd 405: 8.925,,,,344.2167,344.3919,0.0004,,,,,345.224,345.224,Positive,1,1,8.855,8.925,9.038,,,22607,0.063,,105309,0.1,4,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,406,Cpd 406: 8.925,,,,1713.7236,1714.5236,,,,,,857.8691,857.8691,Positive,2,2,8.855,8.925,9.021,,,10230,0.049,,67579,0.06,5,1,,,,,,,,,,,124,19,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,407,Cpd 407: 8.927,,,,829.3256,829.8385,,,,,,415.6701,415.6701,Positive,2,2,8.855,8.927,9.021,,,424639,0.062,,2453917,2.29,4,1,,,,,,,,,,,125,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,408,Cpd 408: 8.930,,,,1696.7519,1697.8272,0.0011,,,,,849.3832,849.3832,Positive,2,2,8.855,8.93,9.038,,,2044,0.063,,21770,0.02,8,1,,,,,,,,,,,125,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,409,Cpd 409: 8.930,,,,439.1794,439.9315,,,,,,440.1867,440.1867,Positive,1,1,8.855,8.93,9.038,,,3020,0.07,,21987,0.02,3,1,,,,,,,,,,,125,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,410,Cpd 410: 8.934,,,,1997.7654,1998.7883,,,,,,1000.4181,999.89,Positive,2,2,8.889,8.934,8.955,,,472,0.044,,2754,0,3,1,,,,,,,,,,,125,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,411,Cpd 411: 8.940,,,,884.3372,884.7477,0.0049,,,,,443.1762,443.1762,Positive,2,1,8.855,8.94,9.121,,,13459,0.087,,106200,0.1,6,2,,,,,,,,,,,126,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,412,Cpd 412: 8.941,,,,1147.4159,1148.1351,0.0093,,,,,574.7178,574.7178,Positive,2,1,8.756,8.941,9.038,,,1001,0.076,,17445,0.02,6,2,,,,,,,,,,,126,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,413,Cpd 413: 8.947,,,,857.3741,857.7057,0.0009,,,,,429.6942,429.6942,Positive,2,1,8.922,8.947,8.988,,,657,0.044,,2906,0,3,2,,,,,,,,,,,126,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,414,Cpd 414: 8.963,,,,954.2627,955.0928,,,,,,955.27,955.27,Positive,1,1,8.905,8.963,9.005,,,737,0.054,,4027,0,3,1,,,,,,,,,,,127,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,415,Cpd 415: 8.972,,,,316.0444,316.2203,,,,,,317.0517,317.0517,Positive,1,1,8.905,8.972,9.187,,,55734,0.09,,307333,0.29,4,1,,,,,,,,,,,128,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,416,Cpd 416: 8.974,,,,505.5903,505.7878,,,,,,506.5976,506.5976,Positive,1,1,8.955,8.974,9.005,,,590,0.039,,1892,0,2,1,,,,,,,,,,,128,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.1,,,,,,,,,,,,,,,,,,,
TRUE,417,Cpd 417: 8.978,,,,632.0369,632.3312,,,,,,633.0441,633.0441,Positive,1,1,8.905,8.978,9.054,,,1128,0.079,,7838,0.01,2,1,,,,,,,,,,,128,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,418,Cpd 418: 8.979,,,,230.0462,230.1348,,,,,,231.0535,231.0535,Positive,1,1,8.905,8.979,9.088,,,5097,0.084,,24041,0.02,2,1,,,,,,,,,,,128,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,419,Cpd 419: 8.984,,,,301.9709,302.1353,,,,,,302.9782,302.9782,Positive,1,1,8.905,8.984,9.154,,,2480,0.123,,19471,0.02,2,1,,,,,,,,,,,129,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,420,Cpd 420: 8.988,,,,809.9475,810.579,,,,,,810.9548,810.9548,Positive,1,1,8.938,8.988,9.071,,,932,0.071,,7123,0.01,3,1,,,,,,,,,,,129,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,421,Cpd 421: 8.993,,,,347.9822,348.3094,0.0014,,,,,348.9895,348.9895,Positive,1,1,8.905,8.993,9.137,,,3930,0.113,,37618,0.04,4,1,,,,,,,,,,,130,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,422,Cpd 422: 8.996,,,,528.8922,529.1123,,,,,,529.8995,529.8995,Positive,1,1,8.972,8.996,9.038,,,559,0.046,,1736,0,2,1,,,,,,,,,,,130,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,423,Cpd 423: 9.004,,,,880.1884,880.4907,,,,,,881.1957,881.1957,Positive,1,1,8.972,9.004,9.071,,,542,0.052,,2646,0,2,1,,,,,,,,,,,131,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,424,Cpd 424: 9.005,,,,586.1363,586.4173,0.0029,,,,,587.1438,587.1438,Positive,1,1,8.955,9.005,9.071,,,1646,0.059,,8472,0.01,3,1,,,,,,,,,,,131,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,425,Cpd 425: 9.046,,,,447.1635,447.4364,,,,,,448.1707,448.1707,Positive,1,1,8.988,9.046,9.154,,,3920,0.049,,12158,0.01,2,1,,,,,,,,,,,132,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,426,Cpd 426: 9.052,,,,447.2114,447.5375,,,,,,448.2186,448.2186,Positive,1,1,9.005,9.052,9.104,,,6919,0.047,,30146,0.03,3,1,,,,,,,,,,,132,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,427,Cpd 427: 9.100,,,,797.3628,797.8404,,,,,,399.6887,399.6887,Positive,2,2,9.021,9.1,9.137,,,514,0.064,,3087,0,2,1,,,,,,,,,,,133,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,428,Cpd 428: 9.200,,,,783.3988,783.8257,,,,,,784.406,784.406,Positive,1,1,9.17,9.2,9.27,,,2579,0.043,,10799,0.01,3,1,,,,,,,,,,,134,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,429,Cpd 429: 9.252,,,,881.3568,881.8672,,,,,,882.364,882.364,Positive,1,1,9.204,9.252,9.32,,,3865,0.049,,20512,0.02,3,1,,,,,,,,,,,135,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,430,Cpd 430: 9.253,,,,935.3018,935.6356,,,,,,936.3091,936.3091,Positive,1,1,9.22,9.253,9.303,,,349,0.047,,1549,0,2,1,,,,,,,,,,,135,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,431,Cpd 431: 9.365,,,,560.2164,560.3947,,,,,,561.2237,561.2237,Positive,1,1,9.32,9.365,9.419,,,3191,0.046,,10616,0.01,2,1,,,,,,,,,,,136,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,432,Cpd 432: 9.493,,,,475.198,475.4893,,,,,,476.2053,476.2053,Positive,1,1,9.436,9.493,9.585,,,11166,0.051,,47504,0.04,3,1,,,,,,,,,,,137,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,433,Cpd 433: 9.532,,,,316.0379,316.2403,,,,,,317.0451,317.0451,Positive,1,1,9.436,9.532,9.635,,,2239,0.1,,15399,0.01,2,1,,,,,,,,,,,138,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,434,Cpd 434: 9.555,,,,772.3923,772.8913,,,,,,773.3996,773.3996,Positive,1,1,9.452,9.555,9.602,,,1491,0.061,,6601,0.01,3,1,,,,,,,,,,,139,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,435,Cpd 435: 9.672,,,,772.3832,772.7902,,,,,,773.3905,773.3905,Positive,1,1,9.618,9.672,9.784,,,3684,0.07,,19857,0.02,3,1,,,,,,,,,,,140,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,436,Cpd 436: 9.764,,,,969.3246,969.9578,,,,,,970.3319,970.3319,Positive,1,1,9.701,9.764,9.817,,,1394,0.048,,8200,0.01,3,1,,,,,,,,,,,141,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,437,Cpd 437: 9.769,,,,855.3282,855.886,,,,,,856.3355,856.3355,Positive,1,1,9.718,9.769,9.817,,,2493,0.043,,11669,0.01,3,1,,,,,,,,,,,142,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,438,Cpd 438: 9.770,,,,783.4133,783.8821,,,,,,393.212,392.7139,Positive,2,2,9.684,9.77,9.817,,,501,0.072,,4379,0,2,1,,,,,,,,,,,142,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,439,Cpd 439: 9.770,,,,617.3194,617.7134,0.0014,,,,,618.327,618.327,Positive,2,1,9.718,9.77,9.9,,,4374,0.076,,31044,0.03,5,2,,,,,,,,,,,142,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,440,Cpd 440: 9.771,,,,801.405,801.7093,0.0023,,,,,802.4122,802.4122,Positive,1,1,9.701,9.771,10.033,,,332790,0.057,,1452633,1.36,6,1,,,,,,,,,,,142,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,441,Cpd 441: 9.771,,,,909.2552,909.9225,,,,,,455.6349,455.6349,Positive,2,2,9.734,9.771,9.834,,,884,0.056,,5865,0.01,3,1,,,,,,,,,,,142,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,442,Cpd 442: 9.771,,,,1656.754,1657.7775,,,,,,829.3843,829.3843,Positive,2,2,9.684,9.771,9.817,,,3759,0.044,,23879,0.02,5,1,,,,,,,,,,,142,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,443,Cpd 443: 9.771,,,,803.4074,803.6502,,,,,,804.4147,804.4147,Positive,1,1,9.701,9.771,9.983,,,33860,0.062,,133327,0.12,3,1,,,,,,,,,,,142,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,444,Cpd 444: 9.773,,,,1782.6201,1784.2829,,,,,,892.3173,892.3173,Positive,2,2,9.734,9.773,9.85,,,1974,0.054,,16291,0.02,5,1,,,,,,,,,,,142,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,445,Cpd 445: 9.776,,,,428.1658,428.3285,,,,,,429.1731,429.1731,Positive,1,1,9.701,9.776,9.917,,,9648,0.08,,40176,0.04,3,1,,,,,,,,,,,143,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,446,Cpd 446: 9.777,,,,853.3155,855.0676,,,,,,428.6666,427.665,Positive,2,2,9.684,9.777,9.933,,,19814,0.072,,92392,0.09,3,1,,,,,,,,,,,143,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,447,Cpd 447: 9.778,,,,855.6959,856.0378,,,,,,428.8552,428.8552,Positive,2,2,9.734,9.778,9.817,,,597,0.049,,2886,0,2,1,,,,,,,,,,,143,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,448,Cpd 448: 9.779,,,,1627.7574,1628.4068,,,,,,814.886,814.886,Positive,2,2,9.734,9.779,9.867,,,817,0.058,,3809,0,3,1,,,,,,,,,,,143,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,449,Cpd 449: 9.781,,,,839.3523,839.8395,,,,,,420.6834,420.6834,Positive,2,2,9.718,9.781,9.883,,,2485,0.079,,16969,0.02,3,1,,,,,,,,,,,143,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,450,Cpd 450: 9.814,,,,815.4175,815.8963,,,,,,816.4248,816.4248,Positive,1,1,9.751,9.814,10.016,,,34693,0.058,,167227,0.16,5,1,,,,,,,,,,,144,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,451,Cpd 451: 9.815,,,,923.3013,923.7073,,,,,,462.6579,462.6579,Positive,2,2,9.767,9.815,9.85,,,215,0.054,,896,0,2,1,,,,,,,,,,,144,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,452,Cpd 452: 9.817,,,,869.3318,869.9249,0.0077,,,,,435.6728,435.6728,Positive,2,1,9.767,9.817,9.883,,,2773,0.051,,19711,0.02,6,2,,,,,,,,,,,144,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,453,Cpd 453: 9.829,,,,230.0429,230.1589,,,,,,231.0502,231.0502,Positive,1,1,9.734,9.829,9.933,,,7914,0.087,,48464,0.05,2,1,,,,,,,,,,,145,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,454,Cpd 454: 9.833,,,,584.0576,584.6513,,,,,,585.0649,585.0649,Positive,1,1,9.751,9.833,9.933,,,880,0.09,,7532,0.01,3,1,,,,,,,,,,,145,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,455,Cpd 455: 9.834,,,,612.07,612.2585,,,,,,613.0773,613.0773,Positive,1,1,9.767,9.834,9.933,,,5032,0.081,,32170,0.03,2,1,,,,,,,,,,,145,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,456,Cpd 456: 9.834,,,,626.0568,626.2897,,,,,,627.0641,627.0641,Positive,1,1,9.751,9.834,9.933,,,773,0.094,,5487,0.01,2,1,,,,,,,,,,,145,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,457,Cpd 457: 9.834,,,,316.0445,316.2224,,,,,,317.0518,317.0518,Positive,1,1,9.684,9.834,10.016,,,66006,0.098,,471649,0.44,4,1,,,,,,,,,,,145,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,458,Cpd 458: 9.836,,,,936.0834,936.6477,,,,,,937.0907,937.0907,Positive,1,1,9.767,9.836,9.917,,,3487,0.072,,26488,0.02,4,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,459,Cpd 459: 9.836,,,,311.0873,311.2705,,,,,,312.0946,312.0946,Positive,1,1,9.718,9.836,10.049,,,25340,0.099,,151316,0.14,3,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,460,Cpd 460: 9.837,,,,301.9694,302.2229,,,,,,302.9767,302.9767,Positive,1,1,9.734,9.837,10.016,,,3220,0.129,,29087,0.03,3,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,461,Cpd 461: 9.838,,,,926.0979,926.7432,,,,,,927.1052,927.1052,Positive,1,1,9.767,9.838,9.9,,,826,0.068,,5802,0.01,3,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,462,Cpd 462: 9.839,,,,300.0608,300.3664,,,,,,301.0681,301.0681,Positive,1,1,9.767,9.839,9.917,,,2949,0.078,,15910,0.01,3,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,463,Cpd 463: 9.841,,,,740.0545,740.42,,,,,,741.0618,741.0618,Positive,1,1,9.751,9.841,9.933,,,2363,0.093,,18868,0.02,3,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,464,Cpd 464: 9.841,,,,642.034,642.4207,,,,,,643.0413,643.0413,Positive,1,1,9.734,9.841,9.966,,,24288,0.086,,175758,0.16,4,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,465,Cpd 465: 9.842,,,,610.1058,610.391,,,,,,611.1131,611.1131,Positive,1,1,9.751,9.842,9.95,,,2149,0.103,,17439,0.02,2,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,466,Cpd 466: 9.842,,,,875.4539,876.0853,,,,,,438.7342,438.7342,Positive,2,2,9.784,9.842,9.933,,,2290,0.056,,14719,0.01,3,1,,,,,,,,,,,146,9,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,467,Cpd 467: 9.868,,,,347.9791,348.2605,,,,,,348.9864,348.9864,Positive,1,1,9.801,9.868,9.983,,,5173,0.106,,43454,0.04,3,1,,,,,,,,,,,147,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,468,Cpd 468: 9.875,,,,895.4445,895.8129,,,,,,448.7295,448.7295,Positive,2,2,9.834,9.875,9.917,,,659,0.047,,2779,0,2,1,,,,,,,,,,,148,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,469,Cpd 469: 10.077,,,,919.3013,920.2109,,,,,,920.3086,920.3086,Positive,1,1,10.033,10.077,10.182,,,2530,0.054,,17200,0.02,4,1,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,470,Cpd 470: 10.079,,,,1712.7588,1713.5253,,,,,,857.8695,857.3867,Positive,2,2,10.049,10.079,10.116,,,3396,0.035,,18524,0.02,3,1,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.8,,,,,,,,,,,,,,,,,,,
TRUE,471,Cpd 471: 10.079,,,,883.3238,884.0159,,,,,,884.3311,884.3311,Positive,1,1,10.033,10.079,10.132,,,1593,0.044,,8137,0.01,3,1,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
